2021-10-23 15:43:15.529465: pb-IF4xJ2ok | message 2
2021-10-23 15:49:25.181649: pb-JiNJARBaXEFBVF9HFkNXXF1EF0ZaRlZE | hi testing chat logger ..smoothy
2021-10-23 15:53:18.720181: pb-JiNJARBaXEFBVF9HFkNXXF1EF0ZaRlZE | testing logger 2
2021-10-23 15:53:21.328814: pb-JiNJARBaXEFBVF9HFkNXXF1EF0ZaRlZE | 3
2021-10-23 15:53:23.536746: pb-JiNJARBaXEFBVF9HFkNXXF1EF0ZaRlZE | 4
2021-10-23 15:53:26.750919: pb-JiNJARBaXEFBVF9HFkNXXF1EF0ZaRlZE | 5
2021-10-23 15:53:31.449340: pb-JiNJARBaXEFBVF9HFkNXXF1EF0ZaRlZE | 6
2021-10-23 15:53:34.357371: pb-JiNJARBaXEFBVF9HFkNXXF1EF0ZaRlZE | 7
2021-10-23 15:53:38.152627: pb-JiNJARBaXEFBVF9HFkNXXF1EF0ZaRlZE | 8
2021-10-23 15:53:41.077009: pb-JiNJARBaXEFBVF9HFkNXXF1EF0ZaRlZE | 9
2021-11-25 22:15:06.477416: pb-IF5XUm9eAg== | ohh fuck
2021-11-25 22:15:10.409848: pb-IF5XUm9eAg== | shit
2021-11-25 22:15:14.275920: pb-IF5XUm9eAg== | bye
2021-11-25 22:15:16.296385: pb-IF5XUm9eAg== | no
2021-11-25 22:15:21.839111: pb-IF5XUm9eAg== | no
2021-11-25 22:15:24.687210: pb-IF5XUm9eAg== | fuck
2021-11-25 22:15:27.920635: pb-IF5XUm9eAg== | fuck
2021-11-25 22:15:30.901683: pb-IF5XUm9eAg== | uck
2021-11-25 22:15:33.372142: pb-IF5XUm9eAg== | fuck
2021-11-25 22:15:36.348450: pb-IF5XUm9eAg== | fuck
2021-11-25 22:15:39.339904: pb-IF5XUm9eAg== | okokoko
2021-12-31 00:45:25.857016: pb-IF4SCnRZ | gcuser1578447208313|1n ✶❘❑Mina❑❘✶| Hi!
2022-01-02 07:09:45.944416: pb-IF4dVW0JJA== | Android48811361|Android48811361| 
2022-01-02 07:43:45.612062: pb-IF4dVW0JJA== | Android48811361|Android48811361| 
2022-01-02 07:43:45.757082: pb-IF4dVW0JJA== | Android48811361|Android48811361| 
2022-01-02 08:06:31.172768: pb-IF4xUmIsCw== | OffVirtue26|OffVirtue26| 
2022-01-02 08:06:31.965740: pb-IF4xUmIsCw== | OffVirtue26|OffVirtue26| 
2022-01-02 08:06:32.211933: pb-IF4xUmIsCw== | OffVirtue26|OffVirtue26| 
2022-01-02 08:06:32.424918: pb-IF4xUmIsCw== | OffVirtue26|OffVirtue26| 
2022-01-02 08:06:38.007787: pb-IF4JUmEMUw== | Android54820906|Conan| 
2022-01-02 08:06:38.187583: pb-IF4JUmEMUw== | Android54820906|Conan| 
2022-01-02 08:06:38.356131: pb-IF4JUmEMUw== | Android54820906|Conan| 
2022-01-02 11:17:57.535037: pb-IF4rUmspJw== | JuanOrtizkiller|JuanOrtizkiller| you are still here
2022-01-02 11:19:27.589299: pb-IF4mUhMvEg== | Android54041346|👽👻DARK👻👽| hi
2022-01-02 11:19:39.845757: pb-IF4mUhMvEg== | Android54041346|👽👻DARK👻👽| hi
2022-01-02 11:19:44.937200: pb-IF4rUmspJw== | JuanOrtizkiller|JuanOrtizkiller| ...
2022-01-02 11:19:55.026207: pb-IF4mUhMvEg== | Android54041346|👽👻DARK👻👽| hav are you
2022-01-02 11:20:17.058795: pb-IF4rUmspJw== | JuanOrtizkiller|JuanOrtizkiller| good 
2022-01-02 11:20:24.047518: pb-IF4mUhMvEg== | Android54041346|👽👻DARK👻👽| ok
2022-01-02 11:22:35.784391: pb-IF4mUhMvEg== | Android54041346|👽👻DARK👻👽| what is your name
2022-01-02 11:22:50.912176: pb-IF4rUmspJw== | JuanOrtizkiller|JuanOrtizkiller| my irl name?
2022-01-02 11:23:04.040966: pb-IF4mUhMvEg== | Android54041346|👽👻DARK👻👽| what
2022-01-02 11:23:11.417480: pb-IF4rUmspJw== | JuanOrtizkiller|JuanOrtizkiller| never mind
2022-01-02 11:23:27.850266: pb-IF4mUhMvEg== | Android54041346|👽👻DARK👻👽| ok😂
2022-01-02 11:25:07.585295: pb-IF4mUhMvEg== | Android54041346|👽👻DARK👻👽| you go
2022-01-02 11:27:40.944098: pb-IF4mUhMvEg== | Android54041346|👽👻DARK👻👽| bay😔
2022-01-02 11:27:59.456678: pb-IF4rUmspJw== | JuanOrtizkiller|JuanOrtizkiller| hi
2022-01-02 12:01:52.998981: pb-IF5TVVYjAw== | Android52992613|🗿🔪💣🀄🎭🉐🉑㊙| 
2022-01-02 12:02:11.943069: pb-IF5TVVYjAw== | Android52992613|🗿🔪💣🀄🎭🉐🉑㊙| 
2022-01-02 12:02:13.014043: pb-IF5TVVYjAw== | Android52992613|🗿🔪💣🀄🎭🉐🉑㊙| 
2022-01-02 12:02:33.728781: pb-IF5TVVYjAw== | Android52992613|🗿🔪💣🀄🎭🉐🉑㊙| 
2022-01-02 12:10:52.208146: pb-IF5TVVYjAw== | Android52992613|🗿🔪💣🀄🎭🉐🉑㊙| **** u
2022-01-02 12:14:44.747145: pb-IF4mUhMvEg== | Android54041346|👽👻DARK👻👽| س
2022-01-02 12:14:49.454250: pb-IF4mUhMvEg== | Android54041346|👽👻DARK👻👽| hi
2022-01-02 12:22:19.225285: pb-IF4mUhMvEg== | Android54041346|👽👻DARK👻👽| hi
2022-01-02 12:22:28.007846: pb-JiNJARBfVEBJVFlFF0ZYUVFLEkJaR1BC | xTuanaNuRR|𝓟𝓲𝔁𝓮𝓵| hii
2022-01-02 12:22:36.280239: pb-IF4mUhMvEg== | Android54041346|👽👻DARK👻👽| hav are you
2022-01-02 12:23:22.548476: pb-JiNJARBfVEBJVFlFF0ZYUVFLEkJaR1BC | xTuanaNuRR|𝓟𝓲𝔁𝓮𝓵| ?
2022-01-02 12:32:00.135189: pb-IF4xVVIGEw== | Android52871128|Đ₳Ɽ₭ ʂօմղժ 𝕱𝕭| ژووووووون
2022-01-02 12:32:10.836312: pb-IF4xVVIGEw== | Android52871128|Đ₳Ɽ₭ ʂօմղժ 𝕱𝕭| ninjacolomboنوب؟
2022-01-02 12:32:30.505765: pb-IF4xVVIGEw== | Android52871128|Đ₳Ɽ₭ ʂօմղժ 𝕱𝕭| سجاد
2022-01-02 12:32:33.970734: pb-IF4-VEIxVg== | ninjacolombo|ninjacolombo| نت ترددات 
2022-01-02 12:32:37.888859: pb-IF48VWhZKQ== | QSajjadp|𝓢𝓪𝓳𝓳𝓪𝓭| ها
2022-01-02 12:32:37.893593: pb-IF48VWhZKQ== | QSajjadp|𝓢𝓪𝓳𝓳𝓪𝓭| 
2022-01-02 12:32:51.262155: pb-IF4xVVIGEw== | Android52871128|Đ₳Ɽ₭ ʂօմղժ 𝕱𝕭| یکی از رفیقای علی ی سرور زده انقد باحاله
2022-01-02 12:33:07.088390: pb-IF48VWhZKQ== | QSajjadp|𝓢𝓪𝓳𝓳𝓪𝓭| همینجا وایسا یوی دیگه پیدا کنم
2022-01-02 12:33:14.287252: pb-IF48VWhZKQ== | QSajjadp|𝓢𝓪𝓳𝓳𝓪𝓭| یکی
2022-01-02 12:33:14.444660: pb-IF4xVVIGEw== | Android52871128|Đ₳Ɽ₭ ʂօմղժ 𝕱𝕭| اوک
2022-01-02 12:33:53.245014: pb-IF4xVVIGEw== | Android52871128|Đ₳Ɽ₭ ʂօմղժ 𝕱𝕭| سرور ایرانی؟
2022-01-02 12:35:23.688149: pb-IF4xVVIGEw== | Android52871128|Đ₳Ɽ₭ ʂօմղժ 𝕱𝕭| داش چیت؟ 😐😂
2022-01-02 12:35:45.224488: pb-IF4xVVIGEw== | Android52871128|Đ₳Ɽ₭ ʂօմղժ 𝕱𝕭| چیکار میکنی؟
2022-01-02 12:36:44.364736: pb-IF4xVVIGEw== | Android52871128|Đ₳Ɽ₭ ʂօմղժ 𝕱𝕭| you are chiter? 😂
2022-01-02 12:38:24.020718: pb-IF48VWhZKQ== | QSajjadp|Thunder| fun
2022-01-02 12:38:33.030828: pb-IF48VWhZKQ== | QSajjadp|Thunder| نوشته فن مود
2022-01-02 12:38:37.495656: pb-IF48VWhZKQ== | QSajjadp|Thunder| fun
2022-01-02 12:38:41.096251: pb-IF48VWhZKQ== | QSajjadp|Thunder| frea
2022-01-02 12:38:43.176638: pb-IF4xVVIGEw== | Android52871128|Đ₳Ɽ₭ ʂօմղժ 𝕱𝕭| کجا؟
2022-01-02 12:38:47.221152: pb-IF48VWhZKQ== | QSajjadp|Thunder| frea سرچ کن
2022-01-02 12:38:58.269749: pb-IF4xVVIGEw== | Android52871128|Đ₳Ɽ₭ ʂօմղժ 𝕱𝕭| تو گوگل؟
2022-01-02 12:39:02.114310: pb-IF48VWhZKQ== | QSajjadp|Thunder| اوس
2022-01-02 12:39:05.867765: pb-IF48VWhZKQ== | QSajjadp|Thunder| frea
2022-01-02 12:39:13.145756: pb-IF48VWhZKQ== | QSajjadp|Thunder| بیا
2022-01-02 12:39:15.873089: pb-IF4xVVIGEw== | Android52871128|Đ₳Ɽ₭ ʂօմղժ 𝕱𝕭| کیسیتی؟
2022-01-02 12:39:20.663138: pb-IF48VWhZKQ== | QSajjadp|Thunder| sajjad
2022-01-02 12:39:24.348146: pb-IF4xVVIGEw== | Android52871128|Đ₳Ɽ₭ ʂօմղժ 𝕱𝕭| اهاااا ثجاد ووییی
2022-01-02 12:39:25.416961: pb-IF48VWhZKQ== | QSajjadp|Thunder| frea
2022-01-02 12:39:26.879195: pb-IF4xVVIGEw== | Android52871128|Đ₳Ɽ₭ ʂօմղժ 𝕱𝕭| تویی
2022-01-02 12:39:32.268410: pb-IF4xVVIGEw== | Android52871128|Đ₳Ɽ₭ ʂօմղժ 𝕱𝕭| اوکب
